,雇主id,雇主名字,provice_name,city_name,订单内容,成交金额,经度,纬度
308,21835860,m_7723_sql6wj,四川,成都,我需要LOGO,500,103.9526,30.7617
309,21652938,t_4925bNajug,四川,成都,网站建设网站制作/网站设计企业网站开发响应式网站定制H5,3000,103.9526,30.7617
310,21803424,m_3890_g2fe3i,四川,成都,教育LOGO设计/标志设计/创意/企业商标设计/卡通logo,680,103.9526,30.7617
311,21903624,t_6102_hXvqbg,四川,成都,简体、繁体、表格、公式、排版、录音整理、PDF转word录入,5000,103.9526,30.7617
312,22005984,m_5836_os4y48,四川,成都,食品logo设计 产品logo设计 品牌logo设计,600,103.9526,30.7617
313,21793290,m_8421_q5vlw0,四川,成都,文案撰写微信文案排版品牌故事公司简介产品介绍宝贝描述软文写作,150,103.9526,30.7617
314,21680152,m_5845_admaqe,四川,成都,龙泉街道魏家街社区LOGO设计,600,103.9526,30.7617
315,9766452,瑞宝gg,四川,成都,【电子家电零售百货】公司品牌门店产品餐饮影视食品logo设计,1000,103.9526,30.7617
316,12488522,红业科技,四川,成都,四川天府雄州智能化工程有限公司LOGO设计,799,103.9526,30.7617
317,7184333,欣语品牌设计,四川,成都,成都多乐克定制家居LOGO设计,300,103.9526,30.7617
318,17603534,粪豆子,河北,承德,我需要logo,220,117.5757,41.4075
319,8634228,辰04,河北,承德,【自营】抖音企业认证蓝V认证火山头条认证粉丝短视频信息流广告,600,117.5757,41.4075
320,21344679,t_8985ffanow,河北,承德,我需要logo,580,117.5757,41.4075
321,21013775,t_5999yNp3ib,河北,承德,我需要logo,150,117.5757,41.4075
322,3194424,jameswang02,河北,承德,教育机构LOGO设计,300,117.5757,41.4075
323,21253687,m_9317_kuiwgh,内蒙古,赤峰,面膜品牌的LOGO设计,500,118.6743,43.2642
324,21253687,m_9317_kuiwgh,内蒙古,赤峰,葆青春面膜包装盒设计,150,118.6743,43.2642
325,21636018,t_8338Mxa43a,内蒙古,赤峰,克什克腾旗传诚文化传媒有限责任公司LOGO设计,699,118.6743,43.2642
326,21993205,m_3595_cocl6o,四川,达州,【高端原创】公司LOGO企业logo标志设计vi设计商标设计,528,107.6111,31.333
327,21962668,m_2189_lbmhd3,云南,大理白族自治州,【3套方案】logo字体设计LOGO公司包装vi标志企业图文,360,99.9536,25.6805
328,21931525,m_1624_qmz4t9,辽宁,大连,傲智律师事务所LOGO设计,500,122.2229,39.4409
329,21896667,m_0141_uqs5n3,辽宁,大连,我需要logo,100,122.2229,39.4409
330,6294393,studon,辽宁,大连,LOGO设计,300,122.2229,39.4409
331,22004857,t_8455wtsfxk,辽宁,大连,我需要餐饮店铺取名,100,122.2229,39.4409
332,22018157,t_0145edke1f,辽宁,大连,【包装袋设计】手提袋拎兜高端包装设计、食品礼物品化妆品包装,12,122.2229,39.4409
333,21960347,m_5789_8d9b3q,辽宁,大连,我需要产品摄影,600,122.2229,39.4409
334,21958327,m_4434_vljac2,辽宁,大连,河马建材LOGO设计,750,122.2229,39.4409
335,21903753,t_5849_xav617,辽宁,大连,【企业画册设计】教育科技金融医疗招商画册设计 产品宣传册设计,1200,122.2229,39.4409
336,21692910,m_5204_mk7628,辽宁,大连,我需要整店装修,1000,122.2229,39.4409
337,21760395,t_5378ipjbtt,辽宁,大连,小红书推广达人软文发布网红种草 笔记代写品牌号认证数据运营,8000,122.2229,39.4409
338,21699149,m_6306_ew9x72,黑龙江,大庆,优根（标准）种植牙医院LOGO设计,3000,124.7717,46.4282
339,21835713,m_6955_s6dwnw,黑龙江,大庆,美容院文案策划,400,124.7717,46.4282
340,21907554,m_9559_8gyya1,四川,德阳,我需要logo,800,104.48,31.1133
341,21907554,m_9559_8gyya1,四川,德阳,推文配图,50,104.48,31.1133
342,21431235,t_3444GK7zwr,山东,德州,商业计划书可行性研究报告融资计划书创业计划书BP路演商业策划,3500,116.6858,37.2107
343,11486037,天骄丶容止,山东,德州,山东圣喜清真食品有限公司包装设计,2200,116.6858,37.2107
344,12236709,a彭彭,广东,东莞,【效果图渲染】工业设计效果图渲染产品效果图场景图3d效果图,150,113.8953,22.901
345,21779766,m_6172_fttixj,广东,东莞,【工业制造能源采矿】公司品牌门店产品餐饮影视食品logo设计,495,113.8953,22.901
346,10066147,qjywanm,广东,东莞,店铺装修首页详情页设计网店设计美工包月淘宝美工直通车主图设计,495,113.8953,22.901
347,10066147,qjywanm,广东,东莞,品牌文案宣传文案品牌故事简介广告语文案理念愿景历程宣传手册,200,113.8953,22.901
348,17878941,特卖专场,广东,东莞,logo设计包装设计LOGO设计图标设计标志设计商标设计vi,500,113.8953,22.901
349,10112962,最肥的猪,广东,东莞,塑胶管道LOGO设计,599,113.8953,22.901
350,20465088,t_2320zahjs1,广东,东莞,机械设备LOGO,800,113.8953,22.901
351,15301855,t_1621ldt9e1,广东,东莞,服装协会logo,1000,113.8953,22.901
352,10450165,open_jbtiidtp,广东,东莞,需要产品外观设计,2000,113.8953,22.901
353,21572866,t_3587Mlqond,广东,东莞,LOGO设计深圳ogo公司logo餐饮logo标志设计包满意,998,113.8953,22.901
354,21655046,m_7010_aqhc5u,广东,东莞,我需要LOGO,1000,113.8953,22.901
355,21895635,m_2972_esc5zb,广东,东莞,启源LOGO设计,800,113.8953,22.901
356,21984399,m_1132_lb9eux,广东,东莞,小程序开发|旅游|微商城|教育|点餐系统|房产|H5制作微信,196.02,113.8953,22.901
357,21605354,t_7826KCwmmx,广东,东莞,LOGO设计深圳ogo公司logo餐饮logo标志设计包满意,998,113.8953,22.901
358,21578239,t_8684TTxwr5,广东,东莞,LOGO设计深圳ogo公司logo餐饮logo标志设计包满意,998,113.8953,22.901
359,21945494,m_5912_rgjfe0,广东,东莞,LOGO设计,1000,113.8953,22.901
360,21942956,m_0506_r34pmp,广东,东莞,电商详情页设计,898,113.8953,22.901
361,21771120,m_8956_8bik5k,广东,东莞,海 霖 LOGO设计,300,113.8953,22.901
362,21695031,t_9243_cfetfa,广东,东莞,纵横八方LOGO设计,1000,113.8953,22.901
363,21950183,m_5613_4i46vq,广东,东莞,瘦身膜包装设计,230,113.8953,22.901
364,21868665,m_1105_9yc5is,广东,东莞,【专属定制】logo设计,392,113.8953,22.901
365,21989596,m_1445_i8ry01,广东,东莞,需要logo,300,113.8953,22.901
366,21920180,nosoulsaten,广东,东莞,【威威实力设计】品牌logo设计详情页设计设计标志设计,488,113.8953,22.901
367,21610121,t_2690suqx8x,广东,东莞,LOGO设计深圳ogo公司logo餐饮logo标志设计包满意,998,113.8953,22.901
368,21901107,t_0606_nlxj2j,广东,东莞,淘宝天猫京东代运营店铺托管诊断网店手机无线店铺装修详情页设计,70,113.8953,22.901
369,21901107,t_0606_nlxj2j,广东,东莞,淘宝天猫京东代运营店铺托管诊断网店手机无线店铺装修详情页设计,90,113.8953,22.901
370,21980363,t_4773_QYxhvq,广东,东莞,宣传画册单张折页物料海报封面排版电子科技深圳修改到满意为止,600,113.8953,22.901
371,21894490,t_8810_CZwwcb,广东,东莞,logo设计产品商标设计企业网站外贸公房地产酒店LOGO设计,5800,113.8953,22.901
372,21864892,m_1602_kvq4af,广东,东莞,工业电子logo设计，机械科技化工企业标志、纺织行业商标设计,470.4,113.8953,22.901
373,17761863,t_4868tkbkct,广东,东莞,命名取名品牌取名起名企业取名产品公司店铺网站商标起名取名策划,880,113.8953,22.901
374,18425162,t_8130lnmm85,广东,东莞,宣传品定制设计,1840,113.8953,22.901
375,7007419,绝地风暴2012,广东,东莞,【免费网站检测】整站快速检测，输出检测报告,9.9,113.8953,22.901
376,1658508,ts320,广东,东莞,PHP前端手机单页面和后台小改动,280,113.8953,22.901
377,11408472,8183炒货,山东,东营,8183炒货卡通形象设计（根据现有卡通logo设计）,500,118.7073,37.5513
378,21837182,t_8304_Vqg32e,山东,东营,我需要LOGO,880,118.7073,37.5513
379,21950224,t_4670_Uk249s,山东,东营,视频剪辑制作|字幕添加|特效合成|配音配乐|片头片尾|去水印,80,118.7073,37.5513
380,21953255,t_0400_Ldmeyq,山东,东营,VI设计单项丨vi视觉设计丨企业形象vi办公用品丨请柬贺卡,100,118.7073,37.5513
381,11180550,章爱明,广东,佛山,淘宝 详情页设计 淘宝 美工包月 淘宝装修 天猫 整店装修,1000,112.8955,23.1097
382,6559361,阳光下的劳作,广东,佛山,床的外观设计,3000,112.8955,23.1097
